%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
1761396926331931154,17849,1761396926331382288,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926351986536,17850,1761396926351390979,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926372211189,17851,1761396926371384749,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926392288413,17852,1761396926391384899,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926412149948,17853,1761396926411331897,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926431865929,17854,1761396926431390506,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926452313408,17855,1761396926451334396,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926471898655,17856,1761396926471315690,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926491892484,17857,1761396926491384454,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926512233385,17858,1761396926511382687,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926532042306,17859,1761396926531374977,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926552188365,17860,1761396926551388906,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926571931686,17861,1761396926571367396,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926591776955,17862,1761396926591331920,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926615460284,17863,1761396926614715258,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926632152668,17864,1761396926631381287,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926652033581,17865,1761396926651378243,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926672159479,17866,1761396926671382193,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926692239585,17867,1761396926691323827,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926712263175,17868,1761396926711327956,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926731906106,17869,1761396926731386489,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926752137176,17870,1761396926751325155,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926771979999,17871,1761396926771342333,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926792084599,17872,1761396926791375277,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926811821166,17873,1761396926811323132,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.032783277332782745,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926831850090,17874,1761396926831385192,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0314631462097168,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926852276667,17875,1761396926851383437,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0314631462097168,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926872455697,17876,1761396926871444784,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0314631462097168,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926891984843,17877,1761396926891331893,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0314631462097168,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926912214592,17878,1761396926911381410,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.031903188675642014,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926931883342,17879,1761396926931339399,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03234323486685753,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926951938628,17880,1761396926951381338,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03234323486685753,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926971850575,17881,1761396926971395909,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03322332352399826,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396926992136895,17882,1761396926991322495,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03322332352399826,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927011957449,17883,1761396927011382942,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03454345464706421,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927031885074,17884,1761396927031381938,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03454345464706421,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927052152130,17885,1761396927051394684,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03542354330420494,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927072261549,17886,1761396927071326787,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03542354330420494,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927091945330,17887,1761396927091374675,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.037183716893196106,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927112138423,17888,1761396927111326094,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03806380555033684,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927131915487,17889,1761396927131330005,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.03806380555033684,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927152214654,17890,1761396927151379576,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.04026402533054352,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927172293711,17891,1761396927171322139,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.04026402533054352,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927192053064,17892,1761396927191356400,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0424642451107502,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927211833425,17893,1761396927211333286,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0424642451107502,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927232149697,17894,1761396927231382149,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.045104511082172394,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927252521006,17895,1761396927251332536,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.045104511082172394,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927271855960,17896,1761396927271384530,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.04686468467116356,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927292227001,17897,1761396927291341656,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.049504950642585754,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927312127580,17898,1761396927311323362,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.049504950642585754,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927332025411,17899,1761396927331382367,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.05302530154585838,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927352448256,17900,1761396927351394070,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.05302530154585838,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927371855820,17901,1761396927371340796,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.05698569864034653,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927392008987,17902,1761396927391353256,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.05698569864034653,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927412089295,17903,1761396927411382587,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.05874587595462799,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927431903629,17904,1761396927431341603,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.05874587595462799,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927452180290,17905,1761396927451380949,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.06270626932382584,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927472389699,17906,1761396927471386266,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0671067088842392,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927492074672,17907,1761396927491325102,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.0671067088842392,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927511848030,17908,1761396927511372019,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.07194719463586807,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927531905457,17909,1761396927531386408,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.07194719463586807,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927551852225,17910,1761396927551333071,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.07678768038749695,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927572073237,17911,1761396927571381768,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.07678768038749695,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927592048341,17912,1761396927591341767,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.07942794263362885,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927611992150,17913,1761396927611330654,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.07942794263362885,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927631995940,17914,1761396927631390523,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.08514851331710815,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927651983593,17915,1761396927651384539,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.09042904525995255,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927671869285,17916,1761396927671385336,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.09042904525995255,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927692109256,17917,1761396927691337533,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.09658966213464737,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927711915787,17918,1761396927711382161,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.09658966213464737,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927731935587,17919,1761396927731383402,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.09966997057199478,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927752468439,17920,1761396927751394354,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.09966997057199478,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927772338499,17921,1761396927771348691,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.10627062618732452,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927792121738,17922,1761396927791333650,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.10627062618732452,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927812357328,17923,1761396927811321606,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.11287128925323486,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927831863200,17924,1761396927831391830,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.12035203725099564,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927851824071,17925,1761396927851329876,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.12035203725099564,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927871919012,17926,1761396927871390354,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.12431243062019348,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927892152324,17927,1761396927891342981,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.12431243062019348,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927911948617,17928,1761396927911382339,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.13135313987731934,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927932133120,17929,1761396927931380704,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.13135313987731934,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927952407753,17930,1761396927951379392,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.13927392661571503,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927971823580,17931,1761396927971328893,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.13927392661571503,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396927992296135,17932,1761396927991341061,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.14763475954532623,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396928011853337,17933,1761396928011325745,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.15643563866615295,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396928032084686,17934,1761396928031389169,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.15643563866615295,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396928052012196,17935,1761396928051323655,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.1603960394859314,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396928072349065,17936,1761396928071376353,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.1603960394859314,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396928091861234,17937,1761396928091339286,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.16919691860675812,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396928112416801,17938,1761396928111329204,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.16919691860675812,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1761396928131972867,17939,1761396928131386338,,joint1,joint2,joint3,joint4,joint5,joint6,-0.00031403140746988356,-0.2497749775648117,-0.17843784391880035,-0.012875287793576717,-0.2141014039516449,0.835951566696167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
